"","Hour","variable","value"
"746",2,"2016-11-01","92"
"747",3,"2016-11-01","93"
"748",4,"2016-11-01","95"
"749",5,"2016-11-01","95"
"750",6,"2016-11-01","95"
"751",7,"2016-11-01","95"
"752",8,"2016-11-01","88"
"753",9,"2016-11-01","82"
"754",10,"2016-11-01","75"
"755",11,"2016-11-01","72"
"756",12,"2016-11-01","X"
"757",13,"2016-11-01","65"
"758",14,"2016-11-01","59"
"759",15,"2016-11-01","63"
"760",16,"2016-11-01","68"
"761",17,"2016-11-01","70"
"762",18,"2016-11-01","68"
"763",19,"2016-11-01","66"
"764",20,"2016-11-01","70"
"765",21,"2016-11-01","75"
"766",22,"2016-11-01","78"
"767",23,"2016-11-01","90"
"768",24,"2016-11-01","94"
"769",1,"2016-11-02","90"
"770",2,"2016-11-02","89"
"771",3,"2016-11-02","92"
"772",4,"2016-11-02","94"
"773",5,"2016-11-02","92"
"774",6,"2016-11-02","91"
"775",7,"2016-11-02","93"
"776",8,"2016-11-02","83"
"777",9,"2016-11-02","74"
"778",10,"2016-11-02","X"
"779",11,"2016-11-02","65"
"780",12,"2016-11-02","62"
"781",13,"2016-11-02","59"
"782",14,"2016-11-02","56"
"783",15,"2016-11-02","58"
"784",16,"2016-11-02","62"
"785",17,"2016-11-02","66"
"786",18,"2016-11-02","72"
"787",19,"2016-11-02","72"
"788",20,"2016-11-02","75"
"789",21,"2016-11-02","76"
"790",22,"2016-11-02","76"
"791",23,"2016-11-02","76"
"792",24,"2016-11-02","79"
"793",1,"2016-11-03","81"
"794",2,"2016-11-03","83"
"795",3,"2016-11-03","85"
"796",4,"2016-11-03","84"
"797",5,"2016-11-03","82"
"798",6,"2016-11-03","83"
"799",7,"2016-11-03","83"
"800",8,"2016-11-03","77"
"801",9,"2016-11-03","74"
"802",10,"2016-11-03","68"
"803",11,"2016-11-03","61"
"804",12,"2016-11-03","56"
"805",13,"2016-11-03","56"
"806",14,"2016-11-03","54"
"807",15,"2016-11-03","56"
"808",16,"2016-11-03","61"
"809",17,"2016-11-03","65"
"810",18,"2016-11-03","77"
"811",19,"2016-11-03","75"
"812",20,"2016-11-03","76"
"813",21,"2016-11-03","75"
