"","time","Press"
"113",2017-03-18 17:00:00,"1001.0"
"114",2017-03-18 18:00:00,"1001.1"
"115",2017-03-18 19:00:00,"1001.7"
"116",2017-03-18 20:00:00,"1002.4"
"117",2017-03-18 21:00:00,"1002.5"
"118",2017-03-18 22:00:00,"1002.7"
"119",2017-03-18 23:00:00,"1002.8"
"120",2017-03-19 00:00:00,"1002.8"
"121",2017-03-19 01:00:00,"1002.6"
"122",2017-03-19 02:00:00,"1002.7"
"123",2017-03-19 03:00:00,"1002.7"
"124",2017-03-19 04:00:00,"1002.5"
"125",2017-03-19 05:00:00,"1003.0"
"126",2017-03-19 06:00:00,"1003.6"
"127",2017-03-19 07:00:00,"1003.7"
"128",2017-03-19 08:00:00,"1004.1"
"129",2017-03-19 09:00:00,"X"
"130",2017-03-19 10:00:00,"1002.2"
"131",2017-03-19 11:00:00,"1001.6"
"132",2017-03-19 12:00:00,"1001.3"
"133",2017-03-19 13:00:00,"1001.0"
"134",2017-03-19 14:00:00,"1001.0"
"135",2017-03-19 15:00:00,"1000.6"
"136",2017-03-19 16:00:00,"1001.0"
"137",2017-03-19 17:00:00,"1001.5"
"138",2017-03-19 18:00:00,"1001.9"
"139",2017-03-19 19:00:00,"1002.1"
"140",2017-03-19 20:00:00,"1002.7"
"141",2017-03-19 21:00:00,"1003.1"
"142",2017-03-19 22:00:00,"1003.1"
"143",2017-03-19 23:00:00,"1002.9"
"144",2017-03-20 00:00:00,"1002.3"
