"","Hour","variable","value"
"590",14,"2016-10-25","30.2"
"591",15,"2016-10-25","30.1"
"592",16,"2016-10-25","30.0"
"593",17,"2016-10-25","28.8"
"594",18,"2016-10-25","27.4"
"595",19,"2016-10-25","26.3"
"596",20,"2016-10-25","26.2"
"597",21,"2016-10-25","25.2"
"598",22,"2016-10-25","25.1"
"599",23,"2016-10-25","24.8"
"600",24,"2016-10-25","24.6"
"601",1,"2016-10-26","24.6"
"602",2,"2016-10-26","25.1"
"603",3,"2016-10-26","25.3"
"604",4,"2016-10-26","25.0"
"605",5,"2016-10-26","24.6"
"606",6,"2016-10-26","24.3"
"607",7,"2016-10-26","25.0"
"608",8,"2016-10-26","28.0"
"609",9,"2016-10-26","29.6"
"610",10,"2016-10-26","31.1"
"611",11,"2016-10-26","31.8"
"612",12,"2016-10-26","32.6"
"613",13,"2016-10-26","33.1"
"614",14,"2016-10-26","32.1"
"615",15,"2016-10-26","31.2"
"616",16,"2016-10-26","30.5"
"617",17,"2016-10-26","29.1"
"618",18,"2016-10-26","27.8"
"619",19,"2016-10-26","26.9"
"620",20,"2016-10-26","26.6"
"621",21,"2016-10-26","26.1"
"622",22,"2016-10-26","25.6"
"623",23,"2016-10-26","24.2"
"624",24,"2016-10-26","X"
"625",1,"2016-10-27","23.9"
"626",2,"2016-10-27","23.7"
"627",3,"2016-10-27","24.4"
"628",4,"2016-10-27","24.1"
"629",5,"2016-10-27","24.2"
"630",6,"2016-10-27","24.4"
"631",7,"2016-10-27","25.3"
"632",8,"2016-10-27","27.2"
"633",9,"2016-10-27","29.5"
"634",10,"2016-10-27","31.1"
"635",11,"2016-10-27","31.2"
"636",12,"2016-10-27","32.8"
"637",13,"2016-10-27","32.7"
"638",14,"2016-10-27","31.0"
"639",15,"2016-10-27","31.0"
"640",16,"2016-10-27","30.6"
"641",17,"2016-10-27","28.7"
"642",18,"2016-10-27","27.3"
"643",19,"2016-10-27","26.4"
"644",20,"2016-10-27","25.5"
"645",21,"2016-10-27","25.4"
"646",22,"2016-10-27","25.5"
"647",23,"2016-10-27","24.8"
"648",24,"2016-10-27","24.2"
"649",1,"2016-10-28","24.0"
"650",2,"2016-10-28","23.8"
"651",3,"2016-10-28","23.6"
"652",4,"2016-10-28","23.7"
"653",5,"2016-10-28","23.8"
"654",6,"2016-10-28","23.9"
"655",7,"2016-10-28","24.3"
"656",8,"2016-10-28","25.4"
"657",9,"2016-10-28","27.3"
"658",10,"2016-10-28","29.0"
"659",11,"2016-10-28","30.9"
"660",12,"2016-10-28","30.9"
"661",13,"2016-10-28","30.2"
"662",14,"2016-10-28","30.4"
"663",15,"2016-10-28","30.2"
"664",16,"2016-10-28","29.2"
"665",17,"2016-10-28","28.0"
"666",18,"2016-10-28","27.1"
"667",19,"2016-10-28","25.7"
"668",20,"2016-10-28","25.4"
"669",21,"2016-10-28","25.1"
"670",22,"2016-10-28","24.5"
"671",23,"2016-10-28","24.3"
"672",24,"2016-10-28","24.3"
"673",1,"2016-10-29","24.3"
"674",2,"2016-10-29","24.4"
"675",3,"2016-10-29","24.6"
"676",4,"2016-10-29","24.3"
"677",5,"2016-10-29","23.9"
"678",6,"2016-10-29","24.0"
"679",7,"2016-10-29","24.0"
"680",8,"2016-10-29","27.4"
"681",9,"2016-10-29","28.5"
"682",10,"2016-10-29","29.7"
"683",11,"2016-10-29","32.2"
"684",12,"2016-10-29","30.0"
"685",13,"2016-10-29","31.1"
"686",14,"2016-10-29","31.2"
"687",15,"2016-10-29","30.5"
"688",16,"2016-10-29","29.4"
"689",17,"2016-10-29","27.8"
"690",18,"2016-10-29","26.3"
"691",19,"2016-10-29","25.2"
